owner_name,repo_name,call_name,call_occs
ebi184,caffee2,MPI_ALLREDUCE,2
garethcmurphy,pluto_backup,MPI_ALLREDUCE,2
bvanessen,lbann_distconv,MPI_ALLREDUCE,2
GPrathap,FastICA_in_Cplusplus,MPI_ALLREDUCE,2
tianzhi0549,pytorch_tf_upsampling,MPI_ALLREDUCE,2
LLNL,Tool-Gear,MPI_ALLREDUCE,2
jkaszpurenko,xgboost_compiled,MPI_ALLREDUCE,1
nuanio,xgboost-node,MPI_ALLREDUCE,1
callowkid,li-pytorch,MPI_ALLREDUCE,1
zhenxingsh,pytorch_source_code,MPI_ALLREDUCE,1
Nek5000,gslib,MPI_ALLREDUCE,1
dkogler,hpx5-measurement-tests,MPI_ALLREDUCE,1
sst-elements,zodiac,MPI_ALLREDUCE,1
andrewwdye,gloo,MPI_ALLREDUCE,1
NanoComp,mpb,MPI_ALLREDUCE,1
arcadeon707,pytorch,MPI_ALLREDUCE,1
ramyasree9,Parallel-programming,MPI_ALLREDUCE,1
seokinhong,sst-elements,MPI_ALLREDUCE,1
seokinhong,attache_cache,MPI_ALLREDUCE,1
STEllAR-GROUP,hpx_historic,MPI_ALLREDUCE,1
NikitaCartes,spbstu-2020,MPI_ALLREDUCE,1
Nigoding,tensor,MPI_ALLREDUCE,1
chenlongzhen,xgboost-yarn,MPI_ALLREDUCE,1
faasm,faasm,MPI_ALLREDUCE,1
easydush,parallel_computing,MPI_ALLREDUCE,1
tudo-math-ls3,feat3,MPI_ALLREDUCE,1
cot,eztrace-test,MPI_ALLREDUCE_EPILOG,1
cot,eztrace-test,MPI_ALLREDUCE_PROLOG,1
LLNL,Tool-Gear,MPI_ALLREDUCE_WRAPPER,4
Nelson-numerical-software,nelson,MPI_ALLREDUCEBUILTIN,1
intel,llvm,MPI_ALLTOALL,57
jeffhammond,a1,MPI_ALLTOALL,20
hppritcha,ompi_async_sandbox,MPI_ALLTOALL,16
artpol84,ompi-timings,MPI_ALLTOALL,16
Remixman,Open_MPI_SDN,MPI_ALLTOALL,16
quinoacomputing,HYPRE,MPI_ALLTOALL,16
XuanWang1982,gpfs-ompi-v19,MPI_ALLTOALL,16
hajimefu,mpich-mirror,MPI_ALLTOALL,15
JulianDomingo,EE360P,MPI_ALLTOALL,15
yfguo,mpich-migrate-test,MPI_ALLTOALL,15
humairakamal,fgmpi,MPI_ALLTOALL,15
Rudedaisy,simgrid-v3.25,MPI_ALLTOALL,14
devyaniB,simgrid,MPI_ALLTOALL,14
spsweeney,Work-open-mpi,MPI_ALLTOALL,11
anandhis,rml-ofi,MPI_ALLTOALL,11
henricasanova,simgrid_data_redundancy,MPI_ALLTOALL,10
RWTH-OS,MP-MPICH,MPI_ALLTOALL,9
grondo,mvapich-cce,MPI_ALLTOALL,9
hpc,cce-mpi-openmpi-1.6.4,MPI_ALLTOALL,9
DmitrySigaev,ompi-release,MPI_ALLTOALL,9
jwise77,enzo-dev-cosmotest,MPI_ALLTOALL,5
byu-vv-lab,civl,MPI_ALLTOALL,5
hunsa,reprompi,MPI_ALLTOALL,5
ChingYaoTang,enzo-dev-DT,MPI_ALLTOALL,5
drreynolds,enzo-dev_gfld_bugfixes,MPI_ALLTOALL,5
Paul-St-Young,rev6296,MPI_ALLTOALL,4
lanl,lampi,MPI_ALLTOALL,4
Improbus,CPEG614,MPI_ALLTOALL,4
jyamu,qmc,MPI_ALLTOALL,4
rabauke,mpl,MPI_ALLTOALL,4
deniskin82,chapel,MPI_ALLTOALL,4
aosm,openmpi,MPI_ALLTOALL,3
leeping,gmx-qchem,MPI_ALLTOALL,3
laristra,flecsph,MPI_ALLTOALL,3
kohnakagawa,gromacs_localstress,MPI_ALLTOALL,3
emfomy,mcnla,MPI_ALLTOALL,3
Colaplusice,parallel_compute,MPI_ALLTOALL,2
LLNL,mgmol,MPI_ALLTOALL,2
menglong21,slurm-18.08.0-annotation,MPI_ALLTOALL,2
weiwanling,HPC,MPI_ALLTOALL,2
Nek5000,nekBench,MPI_ALLTOALL,2
chaos,slurm,MPI_ALLTOALL,2
westondhill,bc_mr_gpu,MPI_ALLTOALL,2
cukol,slurm_simulator,MPI_ALLTOALL,2
gonzalorodrigo,ScSFSimulator,MPI_ALLTOALL,2
sstsimulator,sst-gpl-skeletons,MPI_ALLTOALL,2
OPM,IFEM,MPI_ALLTOALL,2
kwangiit,SLURMPP_V2,MPI_ALLTOALL,2
kwangiit,SLURMPP,MPI_ALLTOALL,2
tudo-math-ls3,feat3,MPI_ALLTOALL,2
kostrzewa,cvc,MPI_ALLTOALL,2
stefanseefeld,openvsip,MPI_ALLTOALL,1
mkurnosov,mpiperf,MPI_ALLTOALL,1
ElmerCSC,Zoltan,MPI_ALLTOALL,1
ramyasree9,Parallel-programming,MPI_ALLTOALL,1
cot,eztrace-test,MPI_ALLTOALL,1
faasm,faasm,MPI_ALLTOALL,1
OpenCMISS-Dependencies,scalasca,MPI_ALLTOALL,1
oehmke,test_xgrid,MPI_ALLTOALL,1
intel,MLSL,MPI_ALLTOALL,1
cot,eztrace-test,MPI_ALLTOALL_EPILOG,1
cot,eztrace-test,MPI_ALLTOALL_PROLOG,1
jeffhammond,a1,MPI_ALLTOALLV,130
Rudedaisy,simgrid-v3.25,MPI_ALLTOALLV,27
devyaniB,simgrid,MPI_ALLTOALLV,27
intel,llvm,MPI_ALLTOALLV,20
hajimefu,mpich-mirror,MPI_ALLTOALLV,19
JulianDomingo,EE360P,MPI_ALLTOALLV,19
yfguo,mpich-migrate-test,MPI_ALLTOALLV,19
humairakamal,fgmpi,MPI_ALLTOALLV,19
henricasanova,simgrid_data_redundancy,MPI_ALLTOALLV,18
quinoacomputing,HYPRE,MPI_ALLTOALLV,18
hppritcha,ompi_async_sandbox,MPI_ALLTOALLV,10
artpol84,ompi-timings,MPI_ALLTOALLV,10
Remixman,Open_MPI_SDN,MPI_ALLTOALLV,10
XuanWang1982,gpfs-ompi-v19,MPI_ALLTOALLV,10
jwise77,enzo-dev-cosmotest,MPI_ALLTOALLV,5
RWTH-OS,MP-MPICH,MPI_ALLTOALLV,5
grondo,mvapich-cce,MPI_ALLTOALLV,5
spsweeney,Work-open-mpi,MPI_ALLTOALLV,5
anandhis,rml-ofi,MPI_ALLTOALLV,5
ChingYaoTang,enzo-dev-DT,MPI_ALLTOALLV,5
drreynolds,enzo-dev_gfld_bugfixes,MPI_ALLTOALLV,5
hpc,cce-mpi-openmpi-1.6.4,MPI_ALLTOALLV,4
DmitrySigaev,ompi-release,MPI_ALLTOALLV,4
Nek5000,nekBench,MPI_ALLTOALLV,3
leeping,gmx-qchem,MPI_ALLTOALLV,3
kohnakagawa,gromacs_localstress,MPI_ALLTOALLV,3
LLNL,mgmol,MPI_ALLTOALLV,2
byu-vv-lab,civl,MPI_ALLTOALLV,2
cran,pbdMPI,MPI_ALLTOALLV,2
katbird830,BirdCMDA3634,MPI_ALLTOALLV,2
laristra,flecsph,MPI_ALLTOALLV,2
dsteinmo,SPINWAVE,MPI_ALLTOALLV,1
stefanseefeld,openvsip,MPI_ALLTOALLV,1
zhangshiyun,LAMMPS_STABLE,MPI_ALLTOALLV,1
ddeepwel,SPINS_dev,MPI_ALLTOALLV,1
Paul-St-Young,rev6296,MPI_ALLTOALLV,1
marufdsi,Partitioning_Tools,MPI_ALLTOALLV,1
mkurnosov,mpiperf,MPI_ALLTOALLV,1
lanl,lampi,MPI_ALLTOALLV,1
ElmerCSC,Zoltan,MPI_ALLTOALLV,1
jyamu,qmc,MPI_ALLTOALLV,1
rabauke,mpl,MPI_ALLTOALLV,1
oehmke,test_xgrid,MPI_ALLTOALLV,1
tudo-math-ls3,feat3,MPI_ALLTOALLV,1
intel,MLSL,MPI_ALLTOALLV,1
cot,eztrace-test,MPI_ALLTOALLV_EPILOG,1
cot,eztrace-test,MPI_ALLTOALLV_PROLOG,1
henricasanova,simgrid_data_redundancy,MPI_ALLTOALLW,12
hajimefu,mpich-mirror,MPI_ALLTOALLW,11
JulianDomingo,EE360P,MPI_ALLTOALLW,11
yfguo,mpich-migrate-test,MPI_ALLTOALLW,11
humairakamal,fgmpi,MPI_ALLTOALLW,11
Rudedaisy,simgrid-v3.25,MPI_ALLTOALLW,11
devyaniB,simgrid,MPI_ALLTOALLW,11
intel,llvm,MPI_ALLTOALLW,3
rabauke,mpl,MPI_ALLTOALLW,2
byu-vv-lab,civl,MPI_ALLTOALLW,1
mkurnosov,mpiperf,MPI_ALLTOALLW,1
hppritcha,ompi_async_sandbox,MPI_ALLTOALLW,1
spsweeney,Work-open-mpi,MPI_ALLTOALLW,1
artpol84,ompi-timings,MPI_ALLTOALLW,1
Remixman,Open_MPI_SDN,MPI_ALLTOALLW,1
anandhis,rml-ofi,MPI_ALLTOALLW,1
XuanWang1982,gpfs-ompi-v19,MPI_ALLTOALLW,1
LLNL,mgmol,MPI_ALLTOFIRSTN,1
LLNL,mgmol,MPI_ALLTOFIRSTNV,1
jwise77,enzo-dev-cosmotest,MPI_ARG,48
ChingYaoTang,enzo-dev-DT,MPI_ARG,48
drreynolds,enzo-dev_gfld_bugfixes,MPI_ARG,48
henricasanova,simgrid_data_redundancy,MPI_ASSERT,23
hajimefu,mpich-mirror,MPI_ASSERT,23
JulianDomingo,EE360P,MPI_ASSERT,23
yfguo,mpich-migrate-test,MPI_ASSERT,23
humairakamal,fgmpi,MPI_ASSERT,23
Rudedaisy,simgrid-v3.25,MPI_ASSERT,23
devyaniB,simgrid,MPI_ASSERT,23
henricasanova,simgrid_data_redundancy,MPI_ATTR_DELETE,11
hajimefu,mpich-mirror,MPI_ATTR_DELETE,11
JulianDomingo,EE360P,MPI_ATTR_DELETE,11
yfguo,mpich-migrate-test,MPI_ATTR_DELETE,11
humairakamal,fgmpi,MPI_ATTR_DELETE,11
Rudedaisy,simgrid-v3.25,MPI_ATTR_DELETE,11
devyaniB,simgrid,MPI_ATTR_DELETE,11
intel,llvm,MPI_ATTR_DELETE,1
RWTH-OS,MP-MPICH,MPI_ATTR_DELETE,1
hppritcha,ompi_async_sandbox,MPI_ATTR_DELETE,1
grondo,mvapich-cce,MPI_ATTR_DELETE,1
artpol84,ompi-timings,MPI_ATTR_DELETE,1
Remixman,Open_MPI_SDN,MPI_ATTR_DELETE,1
XuanWang1982,gpfs-ompi-v19,MPI_ATTR_DELETE,1
hajimefu,mpich-mirror,MPI_ATTR_GET,49
JulianDomingo,EE360P,MPI_ATTR_GET,49
yfguo,mpich-migrate-test,MPI_ATTR_GET,49
humairakamal,fgmpi,MPI_ATTR_GET,49
grondo,mvapich-cce,MPI_ATTR_GET,33
henricasanova,simgrid_data_redundancy,MPI_ATTR_GET,26
Rudedaisy,simgrid-v3.25,MPI_ATTR_GET,26
devyaniB,simgrid,MPI_ATTR_GET,26
RWTH-OS,MP-MPICH,MPI_ATTR_GET,23
intel,llvm,MPI_ATTR_GET,4
luiceur,nek5kHack,MPI_ATTR_GET,3
Paul-St-Young,rev6296,MPI_ATTR_GET,3
jyamu,qmc,MPI_ATTR_GET,3
katbird830,BirdCMDA3634,MPI_ATTR_GET,3
lanl,lampi,MPI_ATTR_GET,2
aosm,openmpi,MPI_ATTR_GET,1
hppritcha,ompi_async_sandbox,MPI_ATTR_GET,1
neoncrash,ESNek5000,MPI_ATTR_GET,1
spsweeney,Work-open-mpi,MPI_ATTR_GET,1
artpol84,ompi-timings,MPI_ATTR_GET,1
hpc,cce-mpi-openmpi-1.6.4,MPI_ATTR_GET,1
Remixman,Open_MPI_SDN,MPI_ATTR_GET,1
anandhis,rml-ofi,MPI_ATTR_GET,1
quinoacomputing,HYPRE,MPI_ATTR_GET,1
DmitrySigaev,ompi-release,MPI_ATTR_GET,1
Knoxort,cmt_Nek_BE_Instrumentation,MPI_ATTR_GET,1
XuanWang1982,gpfs-ompi-v19,MPI_ATTR_GET,1
JulianDomingo,EE360P,MPI_ATTR_PUT,42
humairakamal,fgmpi,MPI_ATTR_PUT,42
RWTH-OS,MP-MPICH,MPI_ATTR_PUT,41
hajimefu,mpich-mirror,MPI_ATTR_PUT,41
yfguo,mpich-migrate-test,MPI_ATTR_PUT,41
grondo,mvapich-cce,MPI_ATTR_PUT,27
henricasanova,simgrid_data_redundancy,MPI_ATTR_PUT,22
intel,llvm,MPI_ATTR_PUT,21
Rudedaisy,simgrid-v3.25,MPI_ATTR_PUT,21
devyaniB,simgrid,MPI_ATTR_PUT,21
lanl,lampi,MPI_ATTR_PUT,6
aosm,openmpi,MPI_ATTR_PUT,6
hppritcha,ompi_async_sandbox,MPI_ATTR_PUT,5
spsweeney,Work-open-mpi,MPI_ATTR_PUT,5
artpol84,ompi-timings,MPI_ATTR_PUT,5
hpc,cce-mpi-openmpi-1.6.4,MPI_ATTR_PUT,5
Remixman,Open_MPI_SDN,MPI_ATTR_PUT,5
anandhis,rml-ofi,MPI_ATTR_PUT,5
DmitrySigaev,ompi-release,MPI_ATTR_PUT,5
XuanWang1982,gpfs-ompi-v19,MPI_ATTR_PUT,5
katbird830,BirdCMDA3634,MPI_ATTR_PUT,2
intel,llvm,MPI_BARRIER,666
humairakamal,fgmpi,MPI_BARRIER,609
JulianDomingo,EE360P,MPI_BARRIER,608
hajimefu,mpich-mirror,MPI_BARRIER,605
yfguo,mpich-migrate-test,MPI_BARRIER,605
devyaniB,simgrid,MPI_BARRIER,492
Rudedaisy,simgrid-v3.25,MPI_BARRIER,491
dwehner,DENISE-COGI,MPI_BARRIER,469
grondo,mvapich-cce,MPI_BARRIER,352
jeffhammond,a1,MPI_BARRIER,337
RWTH-OS,MP-MPICH,MPI_BARRIER,325
henricasanova,simgrid_data_redundancy,MPI_BARRIER,293
kempj,IFOS,MPI_BARRIER,223
omn14,IFOS2D,MPI_BARRIER,221
uswick,presta_HMPI,MPI_BARRIER,149
hppritcha,ompi_async_sandbox,MPI_BARRIER,134
artpol84,ompi-timings,MPI_BARRIER,133
XuanWang1982,gpfs-ompi-v19,MPI_BARRIER,133
spsweeney,Work-open-mpi,MPI_BARRIER,130
Remixman,Open_MPI_SDN,MPI_BARRIER,130
anandhis,rml-ofi,MPI_BARRIER,130
ElmerCSC,Zoltan,MPI_BARRIER,123
DmitrySigaev,ompi-release,MPI_BARRIER,118
quinoacomputing,HYPRE,MPI_BARRIER,107
lanl,lampi,MPI_BARRIER,103
Shigangli,eager-SGD,MPI_BARRIER,75
ChingYaoTang,enzo-dev-DT,MPI_BARRIER,73
jwise77,enzo-dev-cosmotest,MPI_BARRIER,71
drreynolds,enzo-dev_gfld_bugfixes,MPI_BARRIER,71
Improbus,CPEG614,MPI_BARRIER,56
deniskin82,chapel,MPI_BARRIER,56
KEK-Co,Parallel_programming_2020_CI,MPI_BARRIER,55
hpc,cce-mpi-openmpi-1.6.4,MPI_BARRIER,49
Nek5000,nekBench,MPI_BARRIER,43
rashmi25-04,HPSC-MPI-Programming,MPI_BARRIER,43
NLAFET,preAlps,MPI_BARRIER,41
byu-vv-lab,civl,MPI_BARRIER,40
cot,eztrace-test,MPI_BARRIER,40
zhangshiyun,LAMMPS_STABLE,MPI_BARRIER,37
katbird830,BirdCMDA3634,MPI_BARRIER,35
bibrakc,hpx,MPI_BARRIER,29
weiwanling,HPC,MPI_BARRIER,25
laristra,flecsph,MPI_BARRIER,23
westondhill,bc_mr_gpu,MPI_BARRIER,22
mzl13,Lithium,MPI_BARRIER,22
emfomy,mcnla,MPI_BARRIER,22
LLNL,mgmol,MPI_BARRIER,20
joshua4289,scipion_1_2_headless,MPI_BARRIER,20
aosm,openmpi,MPI_BARRIER,20
lavenderca,scipion-docker,MPI_BARRIER,20
idaholab,SPPARKS,MPI_BARRIER,20
nchong,icliggghts,MPI_BARRIER,19
OpenCMISS-Dependencies,scalasca,MPI_BARRIER,18
Mantevo,miniMD,MPI_BARRIER,16
kostrzewa,cvc,MPI_BARRIER,16
ddeepwel,SPINS_dev,MPI_BARRIER,15
VBaricHB,DEM,MPI_BARRIER,15
ramyasree9,Parallel-programming,MPI_BARRIER,15
mkurnosov,mpiperf,MPI_BARRIER,14
Colaplusice,parallel_compute,MPI_BARRIER,13
leeping,gmx-qchem,MPI_BARRIER,11
dsteinmo,SPINWAVE,MPI_BARRIER,10
hunsa,reprompi,MPI_BARRIER,10
Vazzz007,invert-reflection_MPI,MPI_BARRIER,10
luiceur,nek5kHack,MPI_BARRIER,9
ssutinglai,Specfem2D,MPI_BARRIER,9
jaschil2,QMCDB-Josh,MPI_BARRIER,9
duffell,Disco,MPI_BARRIER,9
kohnakagawa,gromacs_localstress,MPI_BARRIER,9
steverogers-shang,MPI_KMC,MPI_BARRIER,8
SCIInstitute,muView,MPI_BARRIER,8
garethcmurphy,pluto_backup,MPI_BARRIER,7
monil01,mapmc,MPI_BARRIER,7
RyzeVia,ppoft,MPI_BARRIER,6
AMDComputeLibraries,ComputeApps,MPI_BARRIER,6
hughperkins,pub-prototyping,MPI_BARRIER,6
menglong21,slurm-18.08.0-annotation,MPI_BARRIER,5
chaos,slurm,MPI_BARRIER,5
cukol,slurm_simulator,MPI_BARRIER,5
gonzalorodrigo,ScSFSimulator,MPI_BARRIER,5
sstsimulator,sst-gpl-skeletons,MPI_BARRIER,5
kwangiit,SLURMPP_V2,MPI_BARRIER,5
kwangiit,SLURMPP,MPI_BARRIER,5
STEllAR-GROUP,hpx_historic,MPI_BARRIER,5
intel,MLSL,MPI_BARRIER,5
Nelson-numerical-software,nelson,MPI_BARRIER,4
evotools,hapbinX,MPI_BARRIER,4
neoncrash,ESNek5000,MPI_BARRIER,4
churli,parallel-programming-assignments,MPI_BARRIER,4
Nek5000,Nek5000,MPI_BARRIER,4
hummingtree,cps-public,MPI_BARRIER,4
Nek5000,parRSB,MPI_BARRIER,4
LLNL,Tool-Gear,MPI_BARRIER,4
Knoxort,cmt_Nek_BE_Instrumentation,MPI_BARRIER,4
Paul-St-Young,rev6296,MPI_BARRIER,3
pykao,pytorch-v0.4.0,MPI_BARRIER,3
sst-elements,zodiac,MPI_BARRIER,3
ebi184,caffee2,MPI_BARRIER,3
seokinhong,sst-elements,MPI_BARRIER,3
jyamu,qmc,MPI_BARRIER,3
seokinhong,attache_cache,MPI_BARRIER,3
bvanessen,lbann_distconv,MPI_BARRIER,3
LLNL,RAJAProxies,MPI_BARRIER,3
MultiTrickFox,Pytorch-0.4-_custom,MPI_BARRIER,3
tianzhi0549,pytorch_tf_upsampling,MPI_BARRIER,3
jeffhammond,pami-examples,MPI_BARRIER,3
AMDComputeLibraries,OpenMPApps,MPI_BARRIER,3
SunnyQ,cmu,MPI_BARRIER,3
netx-repo,training-bottleneck,MPI_BARRIER,2
nikkkkhil,Distributed-DL-training,MPI_BARRIER,2
callowkid,li-pytorch,MPI_BARRIER,2
zhenxingsh,pytorch_source_code,MPI_BARRIER,2
marufdsi,Partitioning_Tools,MPI_BARRIER,2
hcyang99,horovod,MPI_BARRIER,2
zhonghual1206,horvodval,MPI_BARRIER,2
rolfverberg,Programs,MPI_BARRIER,2
arcadeon707,pytorch,MPI_BARRIER,2
geodynamics,pylith,MPI_BARRIER,2
wavefunction91,GauXC,MPI_BARRIER,2
CamCairns,atm_dycores_stirred,MPI_BARRIER,2
quolc,VMDLeap,MPI_BARRIER,2
wdlctc,horovod_SYS,MPI_BARRIER,2
GPrathap,FastICA_in_Cplusplus,MPI_BARRIER,2
open-mpi,mpi-test-suite,MPI_BARRIER,2
jedbrown,pami,MPI_BARRIER,2
NikitaCartes,spbstu-2020,MPI_BARRIER,2
Nigoding,tensor,MPI_BARRIER,2
faasm,faasm,MPI_BARRIER,2
shivnshu,CS698O-VR,MPI_BARRIER,2
renefritze,dune-common-old,MPI_BARRIER,2
jkaszpurenko,xgboost_compiled,MPI_BARRIER,1
nuanio,xgboost-node,MPI_BARRIER,1
kyper999,caffe2-2,MPI_BARRIER,1
raghavnauhria,whatmt,MPI_BARRIER,1
Nek5000,gslib,MPI_BARRIER,1
kaigeyazhu,CAFFE2,MPI_BARRIER,1
xpo454,Caffe2,MPI_BARRIER,1
nishanthkumar23,caffe,MPI_BARRIER,1
blackjack2016,pytroch,MPI_BARRIER,1
petrex,rocm_caffe2,MPI_BARRIER,1
wvannoordt,HyWall,MPI_BARRIER,1
ARM-software,HPCG_for_Arm,MPI_BARRIER,1
jgphpc,jub1,MPI_BARRIER,1
Rednickle,redttorch,MPI_BARRIER,1
Collegeville,HPCG-ZFP,MPI_BARRIER,1
chenlongzhen,xgboost-yarn,MPI_BARRIER,1
easydush,parallel_computing,MPI_BARRIER,1
jjdblast,pytorch-dockerfiles,MPI_BARRIER,1
GeekLiB,caffe2-master,MPI_BARRIER,1
tryalice,trypytorc,MPI_BARRIER,1
oehmke,test_xgrid,MPI_BARRIER,1
tudo-math-ls3,feat3,MPI_BARRIER,1
IBM,HPCG,MPI_BARRIER,1
cot,eztrace-test,MPI_BARRIER_CORE,1
cot,eztrace-test,MPI_BARRIER_EPILOG,2
cot,eztrace-test,MPI_BARRIER_PROLOG,2
Nelson-numerical-software,nelson,MPI_BARRIERBUILTIN,1
nchong,icliggghts,MPI_BCAST,935
zhangshiyun,LAMMPS_STABLE,MPI_BCAST,903
intel,llvm,MPI_BCAST,638
grondo,mvapich-cce,MPI_BCAST,421
humairakamal,fgmpi,MPI_BCAST,341
hajimefu,mpich-mirror,MPI_BCAST,326
yfguo,mpich-migrate-test,MPI_BCAST,326
RWTH-OS,MP-MPICH,MPI_BCAST,266
JulianDomingo,EE360P,MPI_BCAST,250
XuanWang1982,gpfs-ompi-v19,MPI_BCAST,215
hppritcha,ompi_async_sandbox,MPI_BCAST,209
artpol84,ompi-timings,MPI_BCAST,209
Remixman,Open_MPI_SDN,MPI_BCAST,209
DmitrySigaev,ompi-release,MPI_BCAST,194
spsweeney,Work-open-mpi,MPI_BCAST,165
anandhis,rml-ofi,MPI_BCAST,165
jeffhammond,a1,MPI_BCAST,162
quinoacomputing,HYPRE,MPI_BCAST,162
VBaricHB,DEM,MPI_BCAST,153
KEK-Co,Parallel_programming_2020_CI,MPI_BCAST,138
lanl,lampi,MPI_BCAST,122
byu-vv-lab,civl,MPI_BCAST,100
hpc,cce-mpi-openmpi-1.6.4,MPI_BCAST,98
katbird830,BirdCMDA3634,MPI_BCAST,88
LLNL,mgmol,MPI_BCAST,84
ElmerCSC,Zoltan,MPI_BCAST,81
weiwanling,HPC,MPI_BCAST,80
Rudedaisy,simgrid-v3.25,MPI_BCAST,73
devyaniB,simgrid,MPI_BCAST,73
ChingYaoTang,enzo-dev-DT,MPI_BCAST,68
jwise77,enzo-dev-cosmotest,MPI_BCAST,63
drreynolds,enzo-dev_gfld_bugfixes,MPI_BCAST,63
dwehner,DENISE-COGI,MPI_BCAST,60
aosm,openmpi,MPI_BCAST,53
joshua4289,scipion_1_2_headless,MPI_BCAST,52
lavenderca,scipion-docker,MPI_BCAST,52
Paul-St-Young,rev6296,MPI_BCAST,45
jyamu,qmc,MPI_BCAST,45
Mantevo,miniMD,MPI_BCAST,39
ramyasree9,Parallel-programming,MPI_BCAST,33
kostrzewa,cvc,MPI_BCAST,30
kempj,IFOS,MPI_BCAST,29
omn14,IFOS2D,MPI_BCAST,29
Colaplusice,parallel_compute,MPI_BCAST,27
leeping,gmx-qchem,MPI_BCAST,27
idaholab,SPPARKS,MPI_BCAST,26
henricasanova,simgrid_data_redundancy,MPI_BCAST,25
NLAFET,preAlps,MPI_BCAST,21
hughperkins,pub-prototyping,MPI_BCAST,20
steverogers-shang,MPI_KMC,MPI_BCAST,18
OpenCMISS-Dependencies,scalasca,MPI_BCAST,17
hunsa,reprompi,MPI_BCAST,16
uswick,presta_HMPI,MPI_BCAST,16
kohnakagawa,gromacs_localstress,MPI_BCAST,16
dsteinmo,SPINWAVE,MPI_BCAST,14
luiceur,nek5kHack,MPI_BCAST,12
jaschil2,QMCDB-Josh,MPI_BCAST,12
easydush,parallel_computing,MPI_BCAST,12
emfomy,mcnla,MPI_BCAST,12
ddeepwel,SPINS_dev,MPI_BCAST,11
ssutinglai,Specfem2D,MPI_BCAST,10
churli,parallel-programming-assignments,MPI_BCAST,9
sstsimulator,sst-gpl-skeletons,MPI_BCAST,8
Nelson-numerical-software,nelson,MPI_BCAST,7
Vazzz007,invert-reflection_MPI,MPI_BCAST,7
netx-repo,training-bottleneck,MPI_BCAST,6
nikkkkhil,Distributed-DL-training,MPI_BCAST,6
cran,pbdMPI,MPI_BCAST,6
marufdsi,Partitioning_Tools,MPI_BCAST,6
mkurnosov,mpiperf,MPI_BCAST,6
hcyang99,horovod,MPI_BCAST,6
zhonghual1206,horvodval,MPI_BCAST,6
wdlctc,horovod_SYS,MPI_BCAST,6
shivnshu,CS698O-VR,MPI_BCAST,6
neoncrash,ESNek5000,MPI_BCAST,5
Nek5000,Nek5000,MPI_BCAST,5
AMDComputeLibraries,ComputeApps,MPI_BCAST,5
SunnyQ,cmu,MPI_BCAST,5
Knoxort,cmt_Nek_BE_Instrumentation,MPI_BCAST,5
pykao,pytorch-v0.4.0,MPI_BCAST,4
Improbus,CPEG614,MPI_BCAST,4
ebi184,caffee2,MPI_BCAST,4
rolfverberg,Programs,MPI_BCAST,4
geodynamics,pylith,MPI_BCAST,4
quolc,VMDLeap,MPI_BCAST,4
GPrathap,FastICA_in_Cplusplus,MPI_BCAST,4
MultiTrickFox,Pytorch-0.4-_custom,MPI_BCAST,4
tianzhi0549,pytorch_tf_upsampling,MPI_BCAST,4
duffell,Disco,MPI_BCAST,4
deniskin82,chapel,MPI_BCAST,4
AMDComputeLibraries,OpenMPApps,MPI_BCAST,4
callowkid,li-pytorch,MPI_BCAST,3
zhenxingsh,pytorch_source_code,MPI_BCAST,3
LLNL,MPI-Stages,MPI_BCAST,3
garethcmurphy,pluto_backup,MPI_BCAST,3
arcadeon707,pytorch,MPI_BCAST,3
hummingtree,cps-public,MPI_BCAST,3
CamCairns,atm_dycores_stirred,MPI_BCAST,3
bvanessen,lbann_distconv,MPI_BCAST,3
Nigoding,tensor,MPI_BCAST,3
laristra,flecsph,MPI_BCAST,3
Nek5000,parRSB,MPI_BCAST,3
RyzeVia,ppoft,MPI_BCAST,2
kyper999,caffe2-2,MPI_BCAST,2
raghavnauhria,whatmt,MPI_BCAST,2
Nek5000,nekBench,MPI_BCAST,2
kaigeyazhu,CAFFE2,MPI_BCAST,2
xpo454,Caffe2,MPI_BCAST,2
mzl13,Lithium,MPI_BCAST,2
nishanthkumar23,caffe,MPI_BCAST,2
blackjack2016,pytroch,MPI_BCAST,2
petrex,rocm_caffe2,MPI_BCAST,2
NanoComp,mpb,MPI_BCAST,2
OPM,IFEM,MPI_BCAST,2
rabauke,mpl,MPI_BCAST,2
Rednickle,redttorch,MPI_BCAST,2
monil01,mapmc,MPI_BCAST,2
northgaard,LBM-TopOpt,MPI_BCAST,2
faasm,faasm,MPI_BCAST,2
rashmi25-04,HPSC-MPI-Programming,MPI_BCAST,2
jjdblast,pytorch-dockerfiles,MPI_BCAST,2
GeekLiB,caffe2-master,MPI_BCAST,2
LLNL,Tool-Gear,MPI_BCAST,2
tryalice,trypytorc,MPI_BCAST,2
jkaszpurenko,xgboost_compiled,MPI_BCAST,1
nuanio,xgboost-node,MPI_BCAST,1
Nek5000,gslib,MPI_BCAST,1
netbench,GPCNET,MPI_BCAST,1
ARM-software,HPCG_for_Arm,MPI_BCAST,1
Shigangli,eager-SGD,MPI_BCAST,1
jgphpc,jub1,MPI_BCAST,1
LLNL,RAJAProxies,MPI_BCAST,1
kwangiit,SLURMPP_V2,MPI_BCAST,1
Collegeville,HPCG-ZFP,MPI_BCAST,1
STEllAR-GROUP,hpx_historic,MPI_BCAST,1
AlumiK,libnkmpi,MPI_BCAST,1
chenlongzhen,xgboost-yarn,MPI_BCAST,1
